bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,is_suspicious
2699,19816,2024-04-25T01:30:58Z,2024-04-25T01:33:10Z,156.85.242.115,FR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:30:58Z,None,0
4714,1420,2024-04-25T08:50:06Z,2024-04-25T08:58:12Z,102.82.105.124,BR,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:50:06Z,None,0
7594,13832,2024-04-25T12:34:37Z,2024-04-25T13:23:41Z,104.129.90.105,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:34:37Z,None,0
5391,6950,2024-04-25T05:58:21Z,2024-04-25T06:13:32Z,39.153.178.140,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:58:21Z,None,0
9908,14656,2024-04-26T09:10:00Z,2024-04-26T09:20:00Z,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:10:00Z,waf_rule,1
6894,13090,2024-04-25T01:17:27Z,2024-04-25T01:27:18Z,186.224.138.70,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:17:27Z,None,0
1964,9941,2024-04-25T18:37:21Z,2024-04-25T19:33:38Z,67.159.1.130,DE,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:37:21Z,None,0
2868,19093,2024-04-25T11:31:31Z,2024-04-25T11:45:48Z,128.85.145.145,BR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:31:31Z,None,0
2589,4166,2024-04-25T08:44:11Z,2024-04-25T08:49:43Z,188.122.94.9,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:44:11Z,None,0
1450,4082,2024-04-25T17:55:28Z,2024-04-25T18:13:37Z,92.215.211.187,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:55:28Z,None,0
1365,1640,2024-04-25T08:57:16Z,2024-04-25T09:56:41Z,228.91.93.60,IN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:57:16Z,None,0
16557,15280,2024-04-25T05:10:09Z,2024-04-25T05:27:26Z,140.81.199.115,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:10:09Z,None,0
8461,19363,2024-04-25T04:26:56Z,2024-04-25T05:13:00Z,193.225.214.255,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:26:56Z,None,0
1210,5002,2024-04-25T13:55:01Z,2024-04-25T14:27:08Z,16.16.183.229,CN,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:55:01Z,None,0
4163,2262,2024-04-25T12:00:57Z,2024-04-25T12:10:35Z,6.63.118.226,IN,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:00:57Z,None,0
4418,22112,2024-04-25T10:10:41Z,2024-04-25T10:23:43Z,81.135.184.174,CN,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:10:41Z,None,0
215,13185,2024-04-25T10:49:54Z,2024-04-25T11:03:53Z,250.108.177.237,FR,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:49:54Z,None,0
1206,8163,2024-04-25T12:03:30Z,2024-04-25T12:22:42Z,188.142.185.120,CN,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:03:30Z,None,0
3380,8731,2024-04-25T18:35:55Z,2024-04-25T19:34:19Z,46.34.44.150,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:35:55Z,None,0
4306,2297,2024-04-25T20:42:48Z,2024-04-25T20:45:11Z,37.121.152.144,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:42:48Z,None,0
9157,6193,2024-04-25T21:39:37Z,2024-04-25T22:38:33Z,119.77.174.198,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:39:37Z,None,0
567,15604,2024-04-25T22:36:48Z,2024-04-25T23:26:05Z,185.126.18.217,US,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:36:48Z,None,0
1382,9079,2024-04-25T21:29:45Z,2024-04-25T21:51:26Z,161.117.230.21,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:29:45Z,None,0
22962,12477,2024-04-25T21:11:33Z,2024-04-25T21:41:37Z,51.175.195.137,DE,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:11:33Z,None,0
321,5034,2024-04-25T12:30:56Z,2024-04-25T12:33:10Z,75.107.167.211,DE,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:30:56Z,None,0
1520,6019,2024-04-25T19:00:15Z,2024-04-25T19:12:48Z,74.247.58.118,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:00:15Z,None,0
9344,4675,2024-04-25T23:33:54Z,2024-04-26T00:07:32Z,130.6.105.175,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:33:54Z,None,0
6440,1210,2024-04-25T10:51:53Z,2024-04-25T11:46:57Z,136.3.94.106,DE,SMTP,301,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:51:53Z,None,0
6229,1936,2024-04-25T12:29:47Z,2024-04-25T12:30:33Z,48.196.186.189,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:29:47Z,None,0
29021,8829,2024-04-25T07:46:02Z,2024-04-25T08:37:11Z,240.60.35.47,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:46:02Z,None,0
2181,2336,2024-04-25T17:35:18Z,2024-04-25T18:02:55Z,23.16.163.82,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:35:18Z,None,0
884,2365,2024-04-25T03:28:01Z,2024-04-25T03:46:17Z,233.147.180.74,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:28:01Z,None,0
12261,890,2024-04-25T14:49:03Z,2024-04-25T15:28:30Z,42.125.34.43,GB,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:49:03Z,None,0
864,1784,2024-04-25T18:34:31Z,2024-04-25T18:58:19Z,11.123.221.241,JP,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:34:31Z,None,0
17575,18130,2024-04-25T22:04:40Z,2024-04-25T22:10:37Z,107.197.81.123,BR,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:04:40Z,None,0
12873,2959,2024-04-25T01:18:01Z,2024-04-25T01:48:20Z,56.216.203.88,GB,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:18:01Z,None,0
5279,5248,2024-04-25T01:37:00Z,2024-04-25T02:13:27Z,33.172.219.161,BR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:37:00Z,None,0
1806,6982,2024-04-25T07:35:18Z,2024-04-25T07:40:14Z,6.162.242.41,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:35:18Z,None,0
11134,772,2024-04-25T04:27:34Z,2024-04-25T05:01:59Z,227.17.161.250,CN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:27:34Z,None,0
1591,6337,2024-04-25T17:58:16Z,2024-04-25T18:54:39Z,126.176.197.190,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:58:16Z,None,0
1428,15382,2024-04-25T00:41:52Z,2024-04-25T01:23:59Z,15.60.130.187,DE,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:41:52Z,None,0
3308,4795,2024-04-25T07:25:59Z,2024-04-25T08:17:55Z,153.181.22.36,JP,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:25:59Z,None,0
12534,1169,2024-04-25T07:18:46Z,2024-04-25T08:02:34Z,128.47.78.127,CN,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:18:46Z,None,0
766,23371,2024-04-25T14:25:27Z,2024-04-25T14:46:37Z,116.105.188.162,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:25:27Z,None,0
7794,2441,2024-04-25T01:27:42Z,2024-04-25T02:18:22Z,166.134.219.48,BR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:27:42Z,None,0
2206,12231,2024-04-25T01:18:02Z,2024-04-25T01:55:52Z,51.42.171.33,IN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:18:02Z,None,0
4141,23283,2024-04-25T12:04:09Z,2024-04-25T12:57:23Z,173.149.244.39,GB,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:04:09Z,None,0
26178,33801,2024-04-25T23:20:00Z,2024-04-25T23:30:00Z,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-25T23:20:00Z,waf_rule,1
6711,14041,2024-04-25T17:46:15Z,2024-04-25T17:57:36Z,201.182.53.30,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:46:15Z,None,0
57,2064,2024-04-25T21:23:29Z,2024-04-25T21:49:44Z,185.123.37.148,US,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:23:29Z,None,0
2938,1841,2024-04-25T20:24:44Z,2024-04-25T20:33:26Z,205.23.118.131,GB,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:24:44Z,None,0
4597,6448,2024-04-25T13:16:46Z,2024-04-25T13:25:55Z,12.101.155.95,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:16:46Z,None,0
7544,15024,2024-04-25T13:06:31Z,2024-04-25T14:02:02Z,100.140.234.227,IN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:06:31Z,None,0
3633,11018,2024-04-25T18:50:14Z,2024-04-25T19:19:37Z,197.126.47.26,CN,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:50:14Z,None,0
16263,37585,2024-04-25T20:14:27Z,2024-04-25T20:16:15Z,1.239.217.237,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:14:27Z,None,0
4992,9348,2024-04-25T03:16:02Z,2024-04-25T03:58:30Z,1.163.233.233,IN,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:16:02Z,None,0
18602,3823,2024-04-25T13:22:53Z,2024-04-25T14:22:41Z,53.26.46.204,US,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:22:53Z,None,0
1215594,64362,2024-04-26T00:30:00Z,2024-04-26T00:40:00Z,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T00:30:00Z,waf_rule,1
1434,1246,2024-04-25T16:05:08Z,2024-04-25T16:28:21Z,163.116.27.148,DE,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T16:05:08Z,None,0
1424,2627,2024-04-25T09:45:57Z,2024-04-25T09:47:40Z,17.141.72.99,BR,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:45:57Z,None,0
10942,1218,2024-04-25T01:38:36Z,2024-04-25T02:35:17Z,222.133.60.126,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:38:36Z,None,0
1323,2452,2024-04-25T22:07:44Z,2024-04-25T22:16:32Z,154.109.30.241,BR,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T22:07:44Z,None,0
1147,5151,2024-04-26T08:50:00Z,2024-04-26T09:00:00Z,65.49.1.69,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T08:50:00Z,waf_rule,1
5581,3454,2024-04-25T06:30:06Z,2024-04-25T07:06:13Z,110.57.168.56,GB,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:30:06Z,None,0
37077,22751,2024-04-25T06:39:35Z,2024-04-25T06:46:53Z,216.69.195.232,US,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:39:35Z,None,0
1112,430,2024-04-26T09:00:00Z,2024-04-26T09:10:00Z,65.49.1.99,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T09:00:00Z,waf_rule,1
700,10147,2024-04-25T10:22:44Z,2024-04-25T11:15:37Z,164.19.185.157,JP,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:22:44Z,None,0
18857,3402,2024-04-25T00:57:55Z,2024-04-25T01:33:21Z,83.232.30.250,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:57:55Z,None,0
7203,16056,2024-04-25T08:00:46Z,2024-04-25T08:15:54Z,65.138.234.105,IN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:00:46Z,None,0
116,5941,2024-04-25T12:55:26Z,2024-04-25T13:12:29Z,133.217.186.238,BR,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:55:26Z,None,0
2733,9310,2024-04-25T23:02:03Z,2024-04-25T23:42:28Z,128.76.187.185,DE,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:02:03Z,None,0
2034,2445,2024-04-25T08:29:46Z,2024-04-25T09:24:49Z,202.224.105.9,DE,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:29:46Z,None,0
4442,302,2024-04-25T19:54:26Z,2024-04-25T20:30:01Z,6.140.72.98,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:54:26Z,None,0
1682,19421,2024-04-25T11:10:26Z,2024-04-25T11:45:34Z,161.22.29.140,IN,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:10:26Z,None,0
4438,2884,2024-04-25T17:22:27Z,2024-04-25T17:54:37Z,116.100.100.60,CN,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:22:27Z,None,0
9357,5994,2024-04-25T11:00:58Z,2024-04-25T11:58:25Z,181.5.213.211,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T11:00:58Z,None,0
8724,316,2024-04-25T06:32:57Z,2024-04-25T07:01:30Z,30.45.98.184,US,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:32:57Z,None,0
664,4241,2024-04-25T17:32:51Z,2024-04-25T18:26:38Z,143.127.7.223,DE,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T17:32:51Z,None,0
14936,9590,2024-04-25T09:22:56Z,2024-04-25T10:04:18Z,20.79.53.97,IN,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:22:56Z,None,0
3659,2291,2024-04-25T13:35:46Z,2024-04-25T13:53:40Z,218.173.41.106,DE,SSH,404,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:35:46Z,None,0
5069,1343,2024-04-25T10:07:52Z,2024-04-25T11:00:52Z,79.43.242.9,JP,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T10:07:52Z,None,0
7271,5495,2024-04-25T23:33:40Z,2024-04-26T00:19:52Z,46.204.33.206,FR,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:33:40Z,None,0
3711,13910,2024-04-25T21:44:27Z,2024-04-25T22:11:10Z,193.226.126.21,DE,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:44:27Z,None,0
327,15699,2024-04-25T08:32:34Z,2024-04-25T09:06:08Z,190.209.53.200,BR,SMTP,404,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:32:34Z,None,0
5181,3332,2024-04-25T23:04:58Z,2024-04-25T23:24:25Z,17.242.17.44,CN,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:04:58Z,None,0
2732,8129,2024-04-25T06:16:08Z,2024-04-25T07:01:22Z,234.249.10.195,IN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:16:08Z,None,0
696,331,2024-04-25T03:08:09Z,2024-04-25T03:32:53Z,6.219.101.128,DE,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:08:09Z,None,0
292,15221,2024-04-25T08:53:21Z,2024-04-25T09:12:14Z,155.111.194.146,BR,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:53:21Z,None,0
2546,8834,2024-04-25T12:23:21Z,2024-04-25T13:07:52Z,209.8.233.148,CN,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:23:21Z,None,0
1897,6547,2024-04-25T14:18:18Z,2024-04-25T15:11:35Z,9.249.189.125,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:18:18Z,None,0
1415,4112,2024-04-25T18:37:08Z,2024-04-25T18:49:46Z,235.60.29.199,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T18:37:08Z,None,0
1641,442,2024-04-25T06:45:07Z,2024-04-25T07:34:34Z,231.123.79.243,DE,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T06:45:07Z,None,0
601,6696,2024-04-25T23:53:39Z,2024-04-26T00:29:32Z,190.52.144.12,CN,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T23:53:39Z,None,0
1032,3706,2024-04-25T12:16:06Z,2024-04-25T12:25:41Z,215.227.220.35,DE,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:16:06Z,None,0
268,1374,2024-04-25T13:10:58Z,2024-04-25T14:09:45Z,220.50.90.106,JP,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:10:58Z,None,0
3444,6171,2024-04-25T15:46:33Z,2024-04-25T16:07:51Z,41.205.80.85,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:46:33Z,None,0
2069,6415,2024-04-25T12:35:12Z,2024-04-25T12:51:58Z,86.50.237.116,BR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T12:35:12Z,None,0
2185,6962,2024-04-25T01:25:14Z,2024-04-25T01:41:15Z,232.16.105.180,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T01:25:14Z,None,0
2423,15160,2024-04-25T15:09:13Z,2024-04-25T15:14:18Z,56.136.139.106,BR,HTTP,500,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:09:13Z,None,0
1032,23071,2024-04-25T09:17:06Z,2024-04-25T09:45:46Z,225.216.58.172,US,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:17:06Z,None,0
110,18622,2024-04-25T19:42:15Z,2024-04-25T20:29:02Z,111.119.234.102,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T19:42:15Z,None,0
518,1026,2024-04-25T04:25:35Z,2024-04-25T05:03:45Z,160.16.220.248,JP,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:25:35Z,None,0
2396,9746,2024-04-25T21:14:17Z,2024-04-25T21:26:41Z,179.74.253.233,DE,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:14:17Z,None,0
1012,1417,2024-04-25T13:11:58Z,2024-04-25T13:12:03Z,158.47.31.68,IN,HTTPS,301,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T13:11:58Z,None,0
391,6894,2024-04-25T15:42:38Z,2024-04-25T15:46:11Z,195.21.165.172,BR,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:42:38Z,None,0
7045,8095,2024-04-25T00:14:12Z,2024-04-25T00:37:14Z,32.28.250.243,JP,SSH,301,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:14:12Z,None,0
41,5876,2024-04-25T07:37:29Z,2024-04-25T07:47:41Z,57.109.203.249,US,SMTP,500,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T07:37:29Z,None,0
823,9235,2024-04-25T05:23:23Z,2024-04-25T05:42:14Z,184.26.2.187,DE,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:23:23Z,None,0
10275,14998,2024-04-25T08:40:47Z,2024-04-25T08:41:40Z,241.210.151.59,JP,HTTP,301,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:40:47Z,None,0
5047,341,2024-04-25T08:19:03Z,2024-04-25T09:10:51Z,251.183.44.194,CN,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T08:19:03Z,None,0
5388,3190,2024-04-25T14:31:16Z,2024-04-25T14:33:52Z,31.145.65.64,CN,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:31:16Z,None,0
10012,2067,2024-04-25T05:27:35Z,2024-04-25T05:56:23Z,138.77.100.3,FR,HTTPS,200,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:27:35Z,None,0
245,624,2024-04-25T14:23:38Z,2024-04-25T15:14:41Z,126.240.34.134,DE,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T14:23:38Z,None,0
7774,1626,2024-04-25T20:55:21Z,2024-04-25T21:53:33Z,173.222.102.102,US,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T20:55:21Z,None,0
12342,17104,2024-04-25T21:26:16Z,2024-04-25T22:18:04Z,209.3.177.143,JP,SMTP,200,25,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:26:16Z,None,0
9806,14344,2024-04-26T01:00:00Z,2024-04-26T01:10:00Z,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26T01:00:00Z,waf_rule,1
2040,13096,2024-04-25T15:14:53Z,2024-04-25T15:29:08Z,133.88.244.40,GB,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T15:14:53Z,None,0
2033,18695,2024-04-25T05:01:32Z,2024-04-25T05:34:15Z,64.14.187.7,FR,HTTP,404,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T05:01:32Z,None,0
10685,5478,2024-04-25T00:43:50Z,2024-04-25T00:45:55Z,99.59.252.249,FR,HTTP,200,80,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T00:43:50Z,None,0
3374,7935,2024-04-25T09:10:16Z,2024-04-25T09:42:39Z,193.172.40.148,JP,SSH,500,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T09:10:16Z,None,0
362,1962,2024-04-25T03:33:16Z,2024-04-25T04:32:05Z,177.247.155.223,GB,HTTPS,404,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T03:33:16Z,None,0
1911,9703,2024-04-25T21:17:50Z,2024-04-25T21:45:46Z,209.50.211.119,GB,HTTPS,500,443,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T21:17:50Z,None,0
11185,3352,2024-04-25T04:47:18Z,2024-04-25T05:17:08Z,100.100.14.178,GB,SSH,200,22,10.138.69.97,None,Normal Traffic,AWS_VPC_Flow,prod_webserver,2024-04-25T04:47:18Z,None,0
